BuchungsDatum,ArtikelNr,Quantity,Postenart,Source No_
2021-12-20,item x,-0.68,Verbrauch,part x
2021-12-20,item x,-0.97,Verbrauch,part x
2021-12-20,item x,-2.35,Verbrauch,part x
2021-12-21,item x,-3.46,Verbrauch,part x
2021-12-21,item x,-0.85,Verbrauch,part x
2021-12-21,item x,-2.98,Verbrauch,part x
2021-12-21,item x,-3.69,Verbrauch,part x
2021-12-21,item x,-0.23,Verbrauch,part x
2021-12-21,item x,-2.0,Verbrauch,part x
2021-12-21,item x,-3.57,Verbrauch,part x
2021-12-22,item x,-2.88,Verbrauch,part x
2021-12-22,item x,-2.61,Verbrauch,part x
2021-12-22,item x,-3.48,Verbrauch,part x
2021-12-22,item x,-0.59,Verbrauch,part x
2021-12-22,item x,-2.41,Verkauf,part x
2021-12-23,item x,-7.61,Verbrauch,part x
2021-12-27,item x,-0.21,Verbrauch,part x
2022-01-05,item x,-9.45,Abgang,part x
2022-01-05,item x,616.33,Zugang,part x
2022-01-05,item x,56.45,Zugang,part x
2022-01-05,item x,-130.76,Abgang,part x
2022-01-05,item x,-0.85,Abgang,part x
2022-01-07,item x,-2.34,Verbrauch,part x
2022-01-07,item x,-1.48,Verbrauch,part x
2022-01-07,item x,-1.09,Verbrauch,part x
2022-01-07,item x,-0.42,Verbrauch,part x
2022-01-07,item x,-3.07,Verbrauch,part x
2022-01-10,item x,-2.51,Verbrauch,part x
2022-01-10,item x,-0.48,Verbrauch,part x
2022-01-10,item x,-12.05,Verbrauch,part x
2022-01-11,item x,-6.74,Verbrauch,part x
2022-01-12,item x,-1.53,Verbrauch,part x
2022-01-12,item x,-1.27,Verbrauch,part x
2022-01-13,item x,-0.54,Verbrauch,part x
2022-01-13,item x,-3.09,Verbrauch,part x
2022-01-13,item x,-5.64,Abgang,part x
2022-01-14,item x,-8.47,Verbrauch,part x
2022-01-14,item x,-4.38,Verbrauch,part x
2022-01-14,item x,-0.98,Verbrauch,part x
2022-01-14,item x,-2.99,Verbrauch,part x
2022-01-14,item x,-1.28,Verbrauch,part x
2022-01-14,item x,-2.61,Verbrauch,part x
2022-01-14,item x,-0.36,Verbrauch,part x
2022-01-17,item x,-4.39,Verbrauch,part x
2022-01-17,item x,-14.65,Verbrauch,part x
2022-01-17,item x,-1.86,Verbrauch,part x
2022-01-17,item x,-2.36,Verbrauch,part x
2022-01-18,item x,-3.07,Verbrauch,part x
2022-01-18,item x,-1.17,Verbrauch,part x
2022-01-18,item x,-6.58,Verbrauch,part x
2022-01-18,item x,-8.91,Verbrauch,part x
2022-01-18,item x,-2.9,Verbrauch,part x
2022-01-18,item x,-0.83,Verbrauch,part x
2022-01-18,item x,-0.79,Verbrauch,part x
2022-01-18,item x,-3.55,Verbrauch,part x
2022-01-18,item x,-3.05,Verbrauch,part x
2022-01-18,item x,-3.07,Verbrauch,part x
2022-01-18,item x,-2.76,Verbrauch,part x
2022-01-19,item x,-0.77,Verbrauch,part x
2022-01-19,item x,-3.79,Verbrauch,part x
2022-01-19,item x,-2.51,Verbrauch,product x
2022-01-20,item x,-0.88,Verbrauch,part x
2022-01-20,item x,-0.93,Verbrauch,part x
2022-01-20,item x,-3.12,Verbrauch,part x
2022-01-20,item x,-0.88,Verbrauch,part x
2022-01-20,item x,-2.47,Verbrauch,part x
2022-01-20,item x,-3.15,Verbrauch,part x
2022-01-20,item x,-1.27,Verbrauch,part x
2022-01-21,item x,-2.73,Verbrauch,part x
2022-01-21,item x,-2.43,Verbrauch,part x
2022-01-21,item x,-0.76,Verbrauch,part x
2022-01-21,item x,-1.98,Verbrauch,part x
2022-01-21,item x,-1.06,Verbrauch,part x
2022-01-21,item x,-1.85,Verbrauch,part x
2022-01-21,item x,-1.28,Verbrauch,part x
2022-01-21,item x,-2.91,Verbrauch,part x
2022-01-21,item x,-2.53,Verbrauch,part x
2022-01-21,item x,-3.13,Verbrauch,part x
2022-01-21,item x,-0.57,Verbrauch,part x
2022-01-21,item x,-1.57,Verbrauch,part x
2022-01-21,item x,-2.56,Verbrauch,part x
2022-01-21,item x,-2.13,Verbrauch,part x
2022-01-21,item x,-2.21,Verbrauch,part x
2022-01-21,item x,-3.97,Verbrauch,part x
2022-01-21,item x,-5.73,Verbrauch,part x
2022-01-21,item x,-0.63,Verbrauch,part x
2022-01-21,item x,-2.04,Verbrauch,part x
2022-01-21,item x,-5.75,Verbrauch,part x
2022-01-21,item x,-2.9,Verbrauch,part x
2022-01-21,item x,-1.19,Verbrauch,part x
2022-01-24,item x,-5.61,Verbrauch,part x
2022-01-24,item x,-5.78,Verbrauch,part x
2022-01-24,item x,-0.97,Verbrauch,part x
2022-01-24,item x,-3.53,Verbrauch,part x
2022-01-24,item x,5.67,Zugang,part x
2022-01-24,item x,-1.72,Verbrauch,part x
2022-01-24,item x,-2.15,Verbrauch,part x
2022-01-24,item x,-3.51,Verbrauch,part x
2022-01-24,item x,-0.49,Verbrauch,part x
2022-01-24,item x,-1.21,Verbrauch,part x
2022-01-24,item x,-1.29,Verbrauch,part x
2022-01-24,item x,-2.27,Verbrauch,part x
2022-01-24,item x,-2.3,Verbrauch,part x
2022-01-25,item x,-2.73,Verbrauch,part x
2022-01-25,item x,-2.11,Verbrauch,part x
2022-01-25,item x,-6.1,Verbrauch,part x
2022-01-26,item x,-0.22,Verbrauch,part x
2022-01-26,item x,-2.02,Verbrauch,part x
2022-01-26,item x,-2.04,Verbrauch,part x
2022-01-26,item x,-2.35,Verbrauch,part x
2022-01-26,item x,-14.49,Verbrauch,part x
2022-01-26,item x,-2.37,Verbrauch,part x
2022-01-27,item x,-3.79,Verbrauch,part x
2022-01-27,item x,-1.05,Verbrauch,part x
2022-01-27,item x,-3.37,Verbrauch,part x
2022-01-27,item x,-0.44,Verbrauch,part x
2022-01-28,item x,-0.41,Verbrauch,part x
2022-01-28,item x,-1.51,Verbrauch,part x
2022-01-31,item x,-0.73,Verbrauch,part x
2022-01-31,item x,-2.32,Verbrauch,part x
2022-01-31,item x,-2.66,Verbrauch,part x
2022-02-01,item x,-1.0,Verbrauch,part x
2022-02-01,item x,-2.95,Verbrauch,part x
2022-02-01,item x,-1.83,Verbrauch,part x
2022-02-01,item x,-2.35,Verbrauch,part x
2022-02-01,item x,-0.2,Verbrauch,part x
2022-02-01,item x,-1.76,Verbrauch,part x
2022-02-02,item x,-1.97,Verbrauch,part x
2022-02-02,item x,-2.62,Verbrauch,part x
2022-02-02,item x,-3.31,Verbrauch,part x
2022-02-02,item x,-1.27,Verbrauch,part x
2022-02-02,item x,-3.16,Verbrauch,part x
2022-02-02,item x,-3.07,Verbrauch,part x
2022-02-02,item x,-2.37,Verbrauch,part x
2022-02-02,item x,-5.86,Verbrauch,part x
2022-02-02,item x,-3.45,Verbrauch,part x
2022-02-03,item x,-0.23,Verbrauch,part x
2022-02-03,item x,-3.26,Verbrauch,part x
2022-02-03,item x,-0.47,Verbrauch,part x
2022-02-03,item x,-0.88,Verbrauch,part x
2022-02-03,item x,-3.43,Verbrauch,part x
2022-02-04,item x,-1.56,Verbrauch,part x
2022-02-04,item x,-2.9,Verbrauch,part x
2022-02-04,item x,-1.82,Verbrauch,part x
2022-02-04,item x,-2.58,Verbrauch,part x
2022-02-04,item x,-11.99,Verbrauch,part x
2022-02-04,item x,-9.07,Verbrauch,part x
2022-02-07,item x,-1.66,Verbrauch,part x
2022-02-04,item x,-1.29,Verbrauch,part x
2022-02-04,item x,-1.66,Verbrauch,part x
2022-02-04,item x,-1.58,Verbrauch,part x
2022-02-07,item x,-1.67,Verbrauch,part x
2022-02-08,item x,-3.56,Verbrauch,part x
2022-02-08,item x,-1.14,Verbrauch,part x
2022-02-09,item x,-0.36,Verbrauch,part x
2022-02-09,item x,-2.24,Verbrauch,part x
2022-02-09,item x,-3.78,Verbrauch,part x
2022-02-09,item x,-4.59,Verbrauch,part x
2022-02-09,item x,-2.76,Verbrauch,part x
2022-02-09,item x,-1.37,Verbrauch,part x
2022-02-10,item x,-1.34,Verbrauch,part x
2022-02-10,item x,-1.99,Verbrauch,part x
2022-02-10,item x,-3.32,Verbrauch,part x
2022-02-10,item x,-3.67,Verbrauch,part x
2022-02-10,item x,-0.42,Verbrauch,part x
2022-02-10,item x,-2.46,Verbrauch,part x
2022-02-10,item x,-2.76,Verbrauch,part x
2022-02-10,item x,-1.33,Verbrauch,part x
2022-02-11,item x,-1.26,Verbrauch,product x
2022-02-11,item x,-0.71,Verbrauch,product x
2022-02-11,item x,-3.76,Verbrauch,part x
2022-02-11,item x,-6.75,Verbrauch,part x
2022-02-11,item x,-1.36,Verbrauch,part x
2022-02-11,item x,-3.09,Verbrauch,part x
2022-02-11,item x,-3.29,Verbrauch,part x
2022-02-11,item x,-0.88,Verbrauch,part x
2022-02-11,item x,-2.21,Verbrauch,part x
2022-02-14,item x,-0.13,Verbrauch,part x
2022-02-14,item x,-0.38,Verbrauch,part x
2022-02-14,item x,-0.15,Verbrauch,part x
2022-02-14,item x,-3.72,Verbrauch,part x
2022-02-15,item x,-2.14,Verbrauch,part x
2022-02-15,item x,-0.29,Verbrauch,part x
2022-02-15,item x,-0.84,Verbrauch,part x
2022-02-15,item x,-7.14,Verbrauch,part x
2022-02-15,item x,-4.27,Verbrauch,part x
2022-02-15,item x,-8.73,Verbrauch,part x
2022-02-15,item x,-3.6,Verbrauch,part x
2022-02-16,item x,-1.53,Verbrauch,part x
2022-02-16,item x,-2.7,Verbrauch,part x
2022-02-16,item x,-4.15,Verbrauch,part x
2022-02-16,item x,1.39,Zugang,part x
2022-02-16,item x,-0.98,Verkauf,part x
2022-02-17,item x,-1.32,Verbrauch,part x
2022-02-17,item x,-4.15,Verbrauch,part x
2022-02-17,item x,-1.42,Verbrauch,part x
2022-02-17,item x,-1.7,Verbrauch,part x
2022-02-17,item x,-2.32,Verbrauch,part x
2022-02-17,item x,-2.84,Verbrauch,part x
2022-02-17,item x,-0.4,Verbrauch,part x
2022-02-17,item x,-3.69,Verbrauch,part x
2022-02-17,item x,-2.81,Verbrauch,part x
2022-02-17,item x,-1.07,Verbrauch,part x
2022-02-17,item x,-1.72,Verbrauch,part x
2022-02-17,item x,-3.08,Verbrauch,part x
2022-02-17,item x,-2.56,Verbrauch,part x
2022-02-17,item x,-1.5,Verbrauch,part x
2022-02-17,item x,-1.7,Verbrauch,part x
2022-02-17,item x,-1.13,Verbrauch,part x
2022-02-17,item x,-1.13,Verbrauch,part x
2022-02-17,item x,-8.6,Verbrauch,part x
2022-02-17,item x,-1.67,Verbrauch,part x
2022-02-18,item x,-1.27,Verbrauch,part x
2022-02-18,item x,-3.55,Verbrauch,part x
2022-02-18,item x,-5.17,Verbrauch,part x
2022-02-21,item x,-6.74,Verbrauch,part x
2022-02-21,item x,-1.16,Verbrauch,part x
2022-02-21,item x,-3.07,Verbrauch,part x
2022-02-21,item x,-0.35,Verbrauch,part x
2022-02-21,item x,-3.12,Verbrauch,part x
2022-02-21,item x,-1.5,Verbrauch,part x
2022-02-21,item x,-14.8,Verbrauch,part x
2022-02-22,item x,-0.91,Verbrauch,part x
2022-02-22,item x,-0.46,Verbrauch,part x
2022-02-22,item x,-6.5,Verbrauch,part x
2022-02-23,item x,-2.89,Verbrauch,part x
2022-02-23,item x,-2.13,Verbrauch,part x
2022-02-23,item x,-0.32,Verbrauch,part x
2022-02-23,item x,-1.26,Verbrauch,part x
2022-02-23,item x,-3.15,Verbrauch,part x
2022-02-24,item x,-3.27,Verbrauch,part x
2022-02-24,item x,-5.82,Verbrauch,part x
2022-02-24,item x,-1.72,Verbrauch,part x
2022-02-24,item x,-6.46,Verbrauch,part x
2022-02-24,item x,-2.48,Verbrauch,part x
2022-02-24,item x,-1.51,Verbrauch,part x
2022-02-24,item x,-2.9,Verbrauch,part x
2022-02-24,item x,-2.99,Verbrauch,part x
2022-02-24,item x,-0.72,Verbrauch,part x
2022-02-24,item x,-0.99,Verbrauch,part x
2022-02-24,item x,-2.2,Verbrauch,part x
2022-02-25,item x,-1.48,Verbrauch,part x
2022-02-25,item x,-0.77,Verbrauch,part x
2022-02-25,item x,-3.21,Verbrauch,part x
2022-02-25,item x,-3.5,Verbrauch,part x
2022-02-25,item x,-2.15,Verbrauch,part x
2022-02-25,item x,-4.3,Verbrauch,part x
2022-02-25,item x,-1.63,Verbrauch,part x
2022-02-28,item x,-9.84,Verbrauch,part x
2022-02-28,item x,-14.76,Verbrauch,part x
2022-02-28,item x,-9.04,Verbrauch,part x
2022-03-01,item x,-0.51,Verbrauch,part x
2022-03-01,item x,-1.25,Verbrauch,part x
2022-03-01,item x,-3.33,Verbrauch,part x
2022-03-01,item x,-2.17,Verbrauch,part x
2022-03-01,item x,-0.33,Verbrauch,part x
2022-03-01,item x,-0.99,Verbrauch,part x
2022-03-03,item x,-1.05,Verbrauch,part x
2022-03-03,item x,-1.49,Verbrauch,part x
2022-03-03,item x,-2.15,Verbrauch,part x
2022-03-03,item x,-0.93,Verbrauch,part x
2022-03-07,item x,-2.37,Verbrauch,part x
2022-03-07,item x,-4.91,Verbrauch,part x
2022-03-07,item x,-0.23,Verbrauch,part x
2022-03-07,item x,-1.04,Verbrauch,part x
2022-03-07,item x,-7.34,Verbrauch,part x
2022-03-08,item x,-0.35,Verkauf,part x
2022-03-07,item x,-2.2,Verbrauch,part x
2022-03-08,item x,-2.5,Verbrauch,part x
2022-03-08,item x,-0.37,Verbrauch,part x
2022-03-08,item x,-2.94,Verbrauch,part x
2022-03-08,item x,-1.37,Verbrauch,part x
2022-03-08,item x,-2.03,Verbrauch,part x
2022-03-08,item x,-2.53,Verbrauch,part x
2022-03-08,item x,-5.4,Verbrauch,part x
2022-03-08,item x,-13.44,Verbrauch,part x
2022-03-09,item x,-3.2,Verbrauch,part x
2022-03-09,item x,-2.13,Verbrauch,part x
2022-03-09,item x,-1.59,Verbrauch,part x
2022-03-10,item x,-3.64,Verbrauch,part a
2022-03-10,item x,-2.22,Verbrauch,part x
2022-03-10,item x,-0.65,Verbrauch,part x
2022-03-10,item x,-0.7,Verbrauch,part x
2022-03-10,item x,-1.16,Verbrauch,part x
2022-03-10,item x,-3.43,Verbrauch,part x
2022-03-10,item x,-1.02,Verbrauch,part x
2022-03-10,item x,-2.43,Verbrauch,part x
2022-03-10,item x,-0.47,Verbrauch,part x
2022-03-10,item x,-1.44,Verbrauch,part x
2022-03-10,item x,-3.32,Verbrauch,part x
2022-03-11,item x,-6.59,Verbrauch,part x
2022-03-11,item x,-2.35,Verbrauch,part x
2022-03-14,item x,-1.18,Verbrauch,part x
2022-03-14,item x,-1.51,Verbrauch,part x
2022-03-15,item x,-3.66,Verbrauch,part x
2022-03-15,item x,-2.9,Verbrauch,part x
2022-03-15,item x,-3.44,Verbrauch,part x
2022-03-15,item x,-0.58,Verbrauch,part x
2022-03-15,item x,-51.44,Verbrauch,part x
2022-03-15,item x,-0.8,Verbrauch,part x
2022-03-15,item x,-1.87,Verbrauch,part x
2022-03-16,item x,-5.77,Verbrauch,part x
2022-03-16,item x,-2.88,Verbrauch,part x
2022-03-17,item x,-0.74,Verbrauch,part x
2022-03-17,item x,-0.84,Verbrauch,part x
2022-03-17,item x,-1.39,Verbrauch,part x
2022-03-17,item x,-1.39,Verbrauch,part x
2022-03-17,item x,-2.86,Verbrauch,part x
2022-03-17,item x,-3.54,Verbrauch,part x
2022-03-17,item x,-0.52,Verbrauch,part x
2022-03-17,item x,-3.3,Verbrauch,part x
2022-03-17,item x,-3.44,Verbrauch,part x
2022-03-17,item x,-3.17,Verbrauch,part x
2022-03-17,item x,-0.89,Verbrauch,part x
2022-03-17,item x,-3.29,Verbrauch,part x
2022-03-17,item x,-2.22,Verbrauch,part x
2022-03-17,item x,294.76,Einkauf,part x
2022-03-17,item x,-2.74,Verbrauch,part x
2022-03-17,item x,-3.29,Verbrauch,part x
2022-03-17,item x,-3.55,Verbrauch,part x
2022-03-17,item x,-2.6,Verbrauch,part x
2022-03-17,item x,-1.6,Verbrauch,part x
2022-03-17,item x,-0.71,Verbrauch,part x
2022-03-18,item x,-1.79,Verbrauch,product x
2022-03-18,item x,-2.19,Verbrauch,part x
2022-03-18,item x,-1.29,Verbrauch,part x
2022-03-18,item x,-3.1,Verbrauch,part x
2022-03-18,item x,-3.43,Verbrauch,part x
2022-03-18,item x,-3.12,Verbrauch,part x
2022-03-18,item x,-3.43,Verbrauch,part x
2022-03-18,item x,-0.8,Verbrauch,part x
2022-03-18,item x,-1.21,Verbrauch,part x
2022-03-21,item x,-0.97,Verbrauch,part x
2022-03-22,item x,-0.56,Verbrauch,part x
2022-03-22,item x,-0.79,Verbrauch,part x
2022-03-22,item x,-2.08,Verbrauch,part x
2022-03-22,item x,-0.69,Verbrauch,part x
2022-03-23,item x,-3.52,Verbrauch,part x
2022-03-23,item x,-1.2,Verbrauch,part x
2022-03-23,item x,-1.52,Verbrauch,part x
2022-03-23,item x,-1.79,Verbrauch,part x
2022-03-23,item x,-3.48,Verbrauch,part x
2022-03-23,item x,-2.1,Verbrauch,part x
2022-03-23,item x,-3.59,Verbrauch,part x
2022-03-23,item x,-1.11,Verbrauch,part x
2022-03-23,item x,-1.09,Verbrauch,part x
2022-03-23,item x,-1.21,Verbrauch,part x
2022-03-23,item x,-3.46,Verbrauch,part x
2022-03-23,item x,-1.99,Verbrauch,part x
2022-03-23,item x,-0.95,Verbrauch,part x
2022-03-23,item x,-1.01,Verbrauch,part x
2022-03-23,item x,-3.46,Verbrauch,part x
2022-03-23,item x,-3.35,Verbrauch,part x
2022-03-23,item x,-0.63,Verbrauch,part x
2022-03-23,item x,-0.33,Verbrauch,part x
2022-03-24,item x,-3.18,Verbrauch,part x
2022-03-25,item x,-2.48,Verbrauch,product x
2022-03-25,item x,-2.18,Verbrauch,part x
2022-03-25,item x,-2.12,Verbrauch,part x
2022-03-28,item x,-0.52,Verbrauch,part x
2022-03-30,item x,-0.38,Verbrauch,part x
2022-03-30,item x,-3.58,Verbrauch,part x
2022-03-30,item x,-2.01,Verbrauch,part x
2022-03-30,item x,-3.2,Verbrauch,part x
2022-03-30,item x,-1.07,Verbrauch,part x
2022-03-30,item x,-0.91,Verbrauch,part x
2022-03-30,item x,-0.27,Verbrauch,part x
2022-03-30,item x,-0.36,Verbrauch,part x
2022-03-31,item x,-2.33,Verbrauch,part x
2022-03-31,item x,-10.2,Verbrauch,part x
2022-03-31,item x,-0.41,Verbrauch,part x
2022-03-31,item x,-2.71,Verbrauch,part x
2022-03-31,item x,-2.45,Verbrauch,part x
2022-03-31,item x,-0.35,Verbrauch,part x
2022-03-31,item x,-2.19,Verbrauch,part x
2022-03-31,item x,-1.34,Verbrauch,part x
2022-04-04,item x,-3.33,Verbrauch,part x
2022-04-04,item x,-0.25,Verbrauch,part x
2022-04-05,item x,-1.38,Verbrauch,part x
2022-04-05,item x,-1.24,Verbrauch,part x
2022-04-05,item x,-19.86,Verbrauch,part x
2022-04-05,item x,-27.48,Verbrauch,part x
2022-04-06,item x,-0.98,Verbrauch,part x
2022-04-06,item x,-2.62,Verbrauch,part x
2022-04-06,item x,-6.66,Verbrauch,part x
2022-04-07,item x,-3.11,Verbrauch,part x
2022-04-07,item x,-3.52,Verbrauch,part x
2022-04-07,item x,-2.75,Verbrauch,part x
2022-04-08,item x,-7.22,Verbrauch,part x
2022-04-08,item x,-1.74,Verbrauch,part x
2022-04-08,item x,-8.74,Verbrauch,part x
2022-04-11,item x,-2.76,Verbrauch,part x
2022-04-11,item x,-14.06,Verbrauch,part x
2022-04-11,item x,-3.68,Verbrauch,part x
2022-04-12,item x,-2.94,Verbrauch,part x
2022-04-12,item x,-0.58,Verbrauch,part x
2022-04-12,item x,-1.74,Verbrauch,part x
2022-04-12,item x,-6.41,Verbrauch,part x
2022-04-12,item x,-1.86,Verbrauch,part x
2022-04-13,item x,-1.48,Verbrauch,part x
2022-04-13,item x,-0.35,Verbrauch,part x
2022-04-14,item x,-0.74,Verbrauch,part x
2022-04-14,item x,-2.53,Verbrauch,part x
2022-04-14,item x,-2.56,Verbrauch,part x
2022-04-14,item x,-5.85,Verbrauch,part x
2022-04-14,item x,-4.07,Verbrauch,part x
2022-04-14,item x,-0.73,Verbrauch,part x
2022-04-14,item x,-2.42,Verbrauch,part x
2022-04-14,item x,-0.87,Verbrauch,part x
2022-04-14,item x,-1.19,Verbrauch,part x
2022-04-19,item x,-2.47,Verbrauch,part x
2022-04-19,item x,-1.12,Verbrauch,part x
2022-04-19,item x,-3.01,Verbrauch,part x
2022-04-20,item x,-3.13,Verbrauch,product x
2022-04-20,item x,-3.19,Verbrauch,product x
2022-04-20,item x,-1.08,Verbrauch,product x
2022-04-21,item x,-2.76,Verbrauch,part x
2022-04-21,item x,-1.55,Verbrauch,part x
2022-04-21,item x,-0.37,Verbrauch,part x
2022-04-21,item x,-4.76,Verbrauch,part x
2022-04-22,item x,-1.11,Verbrauch,part x
2022-04-22,item x,-0.66,Verbrauch,part x
2022-04-22,item x,-1.6,Verbrauch,part x
2022-04-22,item x,-0.28,Verbrauch,part x
2022-04-22,item x,-17.72,Verbrauch,part x
2022-04-25,item x,-2.99,Verbrauch,part x
2022-04-25,item x,-6.43,Verbrauch,part x
2022-04-25,item x,-11.39,Verbrauch,part x
2022-04-25,item x,-0.39,Verbrauch,part x
2022-04-22,item x,-3.79,Verbrauch,part x
2022-04-22,item x,-1.8,Verbrauch,part x
2022-04-22,item x,-3.48,Verbrauch,part x
2022-04-22,item x,-0.69,Verbrauch,part x
2022-04-22,item x,-1.15,Verbrauch,part x
2022-04-25,item x,-20.73,Verbrauch,part x
2022-04-25,item x,-2.24,Verbrauch,part x
2022-04-25,item x,-2.92,Verbrauch,part x
2022-04-26,item x,-1.0,Verbrauch,part x
2022-04-26,item x,-0.87,Verbrauch,part x
2022-04-26,item x,-3.38,Verbrauch,part x
2022-04-26,item x,-0.35,Verbrauch,part x
2022-04-26,item x,-1.09,Verbrauch,part x
2022-04-26,item x,-3.08,Verbrauch,part x
2022-04-26,item x,-1.6,Verbrauch,part x
2022-04-27,item x,-1.73,Verbrauch,part x
2022-04-27,item x,-3.14,Verbrauch,part x
2022-04-27,item x,-3.75,Verbrauch,part x
2022-04-27,item x,-1.34,Verbrauch,part x
2022-04-27,item x,-2.52,Verbrauch,part x
2022-04-27,item x,-3.7,Verbrauch,part x
2022-04-27,item x,-3.47,Verbrauch,part x
2022-04-27,item x,-0.22,Verbrauch,part x
2022-04-27,item x,-1.48,Verbrauch,part x
2022-04-27,item x,-1.41,Verbrauch,part x
2022-04-27,item x,-2.94,Verbrauch,part x
2022-04-27,item x,-1.5,Verbrauch,part x
2022-04-29,item x,-4.96,Verbrauch,part x
2022-04-29,item x,-3.38,Verbrauch,part x
2022-04-29,item x,-2.05,Verbrauch,part x
2022-04-29,item x,-3.37,Verbrauch,part x
2022-05-02,item x,-8.51,Verbrauch,part x
2022-05-02,item x,-3.32,Verbrauch,part x
2022-05-02,item x,-2.25,Verbrauch,part x
2022-05-02,item x,-1.32,Verbrauch,part x
2022-05-02,item x,-0.26,Verbrauch,part x
2022-05-02,item x,-3.35,Verbrauch,part x
2022-05-02,item x,-2.1,Verbrauch,part x
2022-05-02,item x,-0.53,Verbrauch,part x
2022-05-02,item x,-21.78,Verbrauch,part x
2022-05-03,item x,-0.64,Verbrauch,part x
2022-05-03,item x,-1.03,Verbrauch,part x
2022-05-03,item x,-0.38,Verbrauch,part x
2022-05-03,item x,-0.59,Verbrauch,part x
2022-05-03,item x,-0.58,Verbrauch,part x
2022-05-03,item x,-3.12,Verbrauch,part x
2022-05-03,item x,-1.37,Verbrauch,part x
2022-05-03,item x,-1.69,Verbrauch,product x
2022-05-03,item x,-2.73,Verbrauch,product x
2022-05-04,item x,-0.92,Verbrauch,part x
2022-05-04,item x,-0.56,Verbrauch,part x
2022-05-04,item x,-2.69,Verbrauch,part x
2022-05-04,item x,-2.01,Verbrauch,part x
2022-05-04,item x,-1.7,Verbrauch,part x
2022-05-04,item x,-3.61,Verbrauch,part x
2022-05-04,item x,-1.22,Verbrauch,part x
2022-05-04,item x,-2.85,Verbrauch,part x
2022-05-04,item x,-1.46,Verbrauch,part x
2022-05-04,item x,-2.69,Verbrauch,part x
2022-05-05,item x,-2.03,Verbrauch,part x
2022-05-05,item x,-2.84,Verbrauch,part x
2022-05-05,item x,-1.01,Verbrauch,part x
2022-05-05,item x,-0.97,Verbrauch,part x
2022-05-05,item x,-3.78,Verbrauch,part x
2022-05-05,item x,-2.73,Verbrauch,part x
2022-05-05,item x,-3.45,Verbrauch,part x
2022-05-06,item x,-0.64,Verbrauch,part x
2022-05-06,item x,-3.6,Verbrauch,part x
2022-05-06,item x,-3.59,Verbrauch,part x
2022-05-06,item x,-3.4,Verbrauch,part x
2022-05-06,item x,-1.04,Verbrauch,part x
2022-05-06,item x,-2.9,Verbrauch,part x
2022-05-06,item x,-0.82,Verbrauch,part x
2022-05-06,item x,-1.66,Verbrauch,part x
2022-05-06,item x,-2.73,Verbrauch,part x
2022-05-06,item x,-1.87,Verbrauch,part x
2022-05-06,item x,-0.34,Verbrauch,part x
2022-05-06,item x,-2.0,Verbrauch,part x
2022-05-09,item x,-13.58,Verbrauch,part x
2022-05-09,item x,-0.25,Verbrauch,part x
2022-05-09,item x,-0.62,Verbrauch,part x
2022-05-09,item x,-2.45,Verbrauch,part x
2022-05-09,item x,-0.67,Verbrauch,part x
2022-05-09,item x,-2.91,Verbrauch,part x
2022-05-09,item x,-0.33,Verbrauch,part x
2022-05-09,item x,-0.26,Verbrauch,part x
2022-05-09,item x,-0.33,Verbrauch,part x
2022-05-09,item x,-0.9,Verbrauch,part x
2022-05-09,item x,-2.72,Verbrauch,part x
2022-05-09,item x,-2.8,Verbrauch,part x
2022-05-11,item x,-1.0,Verbrauch,part x
2022-05-11,item x,-1.53,Verbrauch,part x
2022-05-11,item x,-3.28,Verbrauch,part x
2022-05-11,item x,-3.09,Verbrauch,part x
2022-05-11,item x,-3.53,Verbrauch,part x
2022-05-11,item x,-18.41,Verbrauch,part x
2022-05-11,item x,-0.8,Verbrauch,part x
2022-05-11,item x,-1.14,Verbrauch,part x
2022-05-11,item x,-1.33,Verbrauch,part x
2022-05-12,item x,-8.23,Verbrauch,part x
2022-05-12,item x,-7.42,Verbrauch,part x
2022-05-12,item x,-7.31,Verbrauch,part x
2022-05-12,item x,-6.11,Verbrauch,part x
2022-05-12,item x,-0.43,Verbrauch,part x
2022-05-12,item x,-1.67,Verbrauch,part x
2022-05-12,item x,-0.63,Verbrauch,part x
2022-05-12,item x,-0.68,Verbrauch,part x
2022-05-12,item x,-2.89,Verbrauch,part x
2022-05-12,item x,-2.99,Verbrauch,part x
2022-05-12,item x,-2.4,Verbrauch,part x
2022-05-12,item x,-3.2,Verbrauch,part x
